VideoID, ID,Start,End,Duration,num_all_rb,rb_full_rate,rb_full_int,first_rb,last_rb,rb_period,rate_adj_rb,low_rb, low_rb_rate, num_br,rate_br,num_gul,rate_gul,num_ch,rate_ch,coov,toov,hoov,dur_exh_tot,exh_pct,num_exh, exh_avg,soh,toh,hbn,lbn
Boccia236M 2.csv,Boccia 236M,268.618,301.877,33.259000000000015,0,0.0,NA,NA,NA,NA,NA,0,0.0,0,0.0,1,0.030067049520430548,0,0.0,0,0,0,21.560000000000002,0.6482455876604827,1.0,21.560000000000002,0,0,0,0
Boccia236M.csv,Boccia 236M,229.328,251.606,22.27799999999999,0,0.0,NA,NA,NA,NA,NA,0,0.0,0,0.0,1,0.044887332794685354,0,0.0,0,0,0,0,0.0,0.0,NA,0,0,0,0
Boccia237M.csv,Boccia 237M,94.447,152.478,58.031000000000006,0,0.0,NA,NA,NA,NA,NA,0,0.0,0,0.0,4,0.06892867605245472,0,0.0,0,0,0,0,0.0,0.0,NA,0,0,0,0
Boccia238M 2.csv,Boccia 238M,244.341,266.138,21.79699999999997,0,0.0,NA,NA,NA,NA,NA,0,0.0,0,0.0,1,0.045877873101803066,0,0.0,0,0,0,0.58299999999997,0.026746800018349812,1.0,0.58299999999997,0,0,0,0
Boccia238M 3.csv,Boccia 238M,204.806,229.942,25.135999999999996,6,0.23870146403564613,4.003399999999999,209.508,229.525,20.016999999999996,0.299745216565919,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,6.250000000000028,0.24864735837046584,6.0,1.0416666666666714,6,0,0,0
Boccia238M 4.csv,Boccia 238M,322.927,390.987,68.06,0,0.0,NA,NA,NA,NA,NA,0,0.0,0,0.0,1,0.014692918013517483,0,0.0,0,0,0,0,0.0,0.0,NA,0,0,0,0
Boccia238M.csv,Boccia 238M,116.217,127.731,11.513999999999996,2,0.1737015806843843,1.2929999999999922,119.933,121.226,1.2929999999999922,1.546790409899468,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,8.837999999999994,0.7675872850442936,3.0,2.945999999999998,2,0,0,0
Boccia238M_2 2.csv,Boccia 238M,117.468,135.988,18.519999999999996,2,0.10799136069114473,2.7109999999999985,124.687,127.398,2.7109999999999985,0.7377351530800447,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,3.460000000000008,0.1868250539956808,2.0,1.730000000000004,2,0,0,0
Boccia238M_2 3.csv,Boccia 238M,141.076,161.176,20.099999999999994,1,0.049751243781094544,NA,160.550,NA,NA,NA,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,11.302999999999997,0.5623383084577115,2.0,5.651499999999999,1,0,0,0
Boccia238M_2.csv,Boccia 238M,36.853,107.798,70.945,5,0.07413777764597729,4.4725,39.616,57.506,17.89,0.27948574622694244,0,0.0,0,0.0,0,0.0,0,0.0,3.503,3.503,3.503,3.0820000000000007,0.04569852614098041,4.0,0.7705000000000002,5,0,0,0
Boccia239 dunk.csv,Boccia 239,62.165,82.694,20.529000000000003,10,0.4871157874226703,1.7714444444444442,65.166,81.109,15.942999999999998,0.6272345229881453,0,0.0,3,0.1461347362268011,0,0.0,0,NA,20.529000000000003,0,0,6.165999999999997,0.30035559452481836,10.0,0.6165999999999997,0,10,0,0
Boccia239 hide + dunk 2.csv,Boccia 239,134.153,251.854,117.70100000000002,2,0.01699220907214042,59.57400000000001,153.236,212.810,59.57400000000001,0.033571692349011306,0,0.0,4,0.03398441814428084,8,0.06796883628856168,0,0.0,0,0,0,13.781999999999982,0.11709331271611949,6.0,2.296999999999997,2,0,0,0
Boccia239 hide + dunk.csv,Boccia 239,100.451,129.726,29.275000000000006,0,0.0,NA,NA,NA,NA,NA,0,0.0,0,0.0,2,0.06831767719897522,0,NA,29.275000000000006,0,0,0,0.0,0.0,NA,0,0,0,0
